192.168.80.101 - - [15/Jan/2016:20:55:38 -0500] "GET /host-client/tasks-ui/TasksModule.swf HTTP/1.1" 200 153409
192.168.80.101 - - [15/Jan/2016:20:55:39 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 161
192.168.80.101 - - [15/Jan/2016:20:55:39 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 1884
192.168.80.101 - - [15/Jan/2016:20:55:39 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 298
192.168.80.101 - - [15/Jan/2016:20:55:39 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 585396
192.168.80.101 - - [15/Jan/2016:20:55:39 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 727
192.168.80.101 - - [15/Jan/2016:20:55:39 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 825
192.168.80.101 - - [15/Jan/2016:20:55:39 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 986
192.168.80.101 - - [15/Jan/2016:20:55:40 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 3002
192.168.80.101 - - [15/Jan/2016:20:55:40 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 666
192.168.80.101 - - [15/Jan/2016:20:55:40 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 10333
192.168.80.101 - - [15/Jan/2016:20:55:40 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 4573
192.168.80.101 - - [15/Jan/2016:20:55:40 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 206
192.168.80.101 - - [15/Jan/2016:20:55:40 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 15702
192.168.80.101 - - [15/Jan/2016:20:55:40 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 9975
192.168.80.101 - - [15/Jan/2016:20:55:40 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 316
192.168.80.101 - - [15/Jan/2016:20:55:40 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 7522
192.168.80.101 - - [15/Jan/2016:20:55:40 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 631
192.168.80.101 - - [15/Jan/2016:20:55:40 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 316
192.168.80.101 - - [15/Jan/2016:20:55:40 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 797
192.168.80.101 - - [15/Jan/2016:20:55:41 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 887
192.168.80.101 - - [15/Jan/2016:20:55:41 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 858
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/OvfModule.swf HTTP/1.1" 200 290946
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/css/installer-bootstrap.css HTTP/1.1" 200 90721
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/css/ng-grid.min.css HTTP/1.1" 200 7639
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/jsLibs/blockUI.js HTTP/1.1" 200 19909
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/jsLibs/xmlParser.js HTTP/1.1" 200 7414
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardManager/IpUtil.js HTTP/1.1" 200 9369
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardManager/deployUtil.js HTTP/1.1" 200 918
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardManager/wizardWrapperController.js HTTP/1.1" 200 791
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardManager/wizardController.js HTTP/1.1" 200 436
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardManager/ovfDeployController.js HTTP/1.1" 200 27460
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/vm-ui/VmModule.swf HTTP/1.1" 200 2113810
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardManager/wizardBody.js HTTP/1.1" 200 5771
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardManager/wizardFooter.js HTTP/1.1" 200 1684
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardManager/customValidationDirectives.js HTTP/1.1" 200 8085
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardManager/blockUIService.js HTTP/1.1" 200 715
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardManager/xmlUtilService.js HTTP/1.1" 200 337
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 1034
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardManager/ovfService.js HTTP/1.1" 200 11784
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardManager/progressBarDirective.js HTTP/1.1" 200 1160
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardPages/eulaController.js HTTP/1.1" 200 1627
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardPages/installTypeController.js HTTP/1.1" 200 962
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardPages/applianceSetupController.js HTTP/1.1" 200 6071
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardPages/infrastructureController.js HTTP/1.1" 200 1265
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardPages/migrationController.js HTTP/1.1" 200 15519
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardPages/sizingController.js HTTP/1.1" 200 4584
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardPages/datastoresController.js HTTP/1.1" 200 6111
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardPages/configureSsoController.js HTTP/1.1" 200 4144
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardPages/connectToSSOController.js HTTP/1.1" 200 3125
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardPages/networksController.js HTTP/1.1" 200 6053
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardPages/databasesController.js HTTP/1.1" 200 825
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardPages/summaryController.js HTTP/1.1" 200 5281
192.168.80.101 - - [15/Jan/2016:20:55:42 -0500] "GET /host-client/ovf-ui/assets/ovfWizardPages/progressController.js HTTP/1.1" 200 20016
192.168.80.101 - - [15/Jan/2016:20:55:43 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 7531
192.168.80.101 - - [15/Jan/2016:20:55:43 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 648
192.168.80.101 - - [15/Jan/2016:20:55:43 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 783
192.168.80.101 - - [15/Jan/2016:20:55:43 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 812
192.168.80.101 - - [15/Jan/2016:20:55:43 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 735
192.168.80.101 - - [15/Jan/2016:20:57:05 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 317
192.168.80.101 - - [15/Jan/2016:20:57:05 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 633
192.168.80.101 - - [15/Jan/2016:20:57:05 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 106
192.168.80.101 - - [15/Jan/2016:20:57:06 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 4416
192.168.80.101 - - [15/Jan/2016:20:57:06 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 619
192.168.80.101 - - [15/Jan/2016:20:57:06 -0500] "GET /host-client/host-ui/HostModule.swf HTTP/1.1" 200 578559
192.168.80.101 - - [15/Jan/2016:20:57:06 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 1749
192.168.80.101 - - [15/Jan/2016:20:57:08 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 9877
192.168.80.101 - - [15/Jan/2016:20:57:08 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 921
192.168.80.101 - - [15/Jan/2016:20:57:08 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 2318
192.168.80.101 - - [15/Jan/2016:20:57:09 -0500] "GET /host-client/network-ui/NetworkModule.swf HTTP/1.1" 200 2387578
192.168.80.101 - - [15/Jan/2016:20:57:09 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 765
192.168.80.101 - - [15/Jan/2016:20:57:10 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 318
192.168.80.101 - - [15/Jan/2016:20:57:10 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 633
192.168.80.101 - - [15/Jan/2016:20:57:11 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 9156
192.168.80.101 - - [15/Jan/2016:20:57:11 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 7664
192.168.80.101 - - [15/Jan/2016:20:57:11 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 630
192.168.80.101 - - [15/Jan/2016:20:57:11 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 22314
192.168.80.101 - - [15/Jan/2016:20:57:12 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 206
192.168.80.101 - - [15/Jan/2016:20:57:12 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 15543
192.168.80.101 - - [15/Jan/2016:20:57:12 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 1052
192.168.80.101 - - [15/Jan/2016:20:57:12 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 318
192.168.80.101 - - [15/Jan/2016:20:57:12 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 1176
192.168.80.101 - - [15/Jan/2016:20:57:12 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 683
192.168.80.101 - - [15/Jan/2016:20:57:13 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 887
192.168.80.101 - - [15/Jan/2016:20:57:13 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 1394
192.168.80.101 - - [15/Jan/2016:20:57:13 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 2079
192.168.80.101 - - [15/Jan/2016:20:57:16 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 318
192.168.80.101 - - [15/Jan/2016:20:57:16 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 995
192.168.80.101 - - [15/Jan/2016:20:57:17 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 6023
192.168.80.101 - - [15/Jan/2016:20:57:17 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 332
192.168.80.101 - - [15/Jan/2016:20:57:17 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 1493
192.168.80.101 - - [15/Jan/2016:20:57:18 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 660
192.168.80.101 - - [15/Jan/2016:20:57:18 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 7361
192.168.80.101 - - [15/Jan/2016:20:57:18 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 1869
192.168.80.101 - - [15/Jan/2016:20:57:18 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 1011
192.168.80.101 - - [15/Jan/2016:20:57:18 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 1550
192.168.80.101 - - [15/Jan/2016:20:57:18 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 684
192.168.80.101 - - [15/Jan/2016:20:57:20 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 1221
192.168.80.101 - - [15/Jan/2016:20:57:21 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 600
192.168.80.101 - - [15/Jan/2016:20:57:21 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 173
192.168.80.101 - - [15/Jan/2016:20:57:21 -0500] "POST /host-client/endpoints/messagebroker/amf HTTP/1.1" 200 2926
